Q189599	基思·理查兹
Q2331842	史丹利·沃西基
Q160236	大都會藝術博物館
Q1372878	馬丁·杜伯曼
Q3249197	杰瑞·劳森
Q1096013	仙童半導體
Q3269500	琳达·巴里
Q1610333	赫尔曼·罗斯
Q2947199	拉賀瑪尼諾夫學院
Q1931745	保羅·金斯巴格
Q1929672	迈克尔·扬
Q1926953	迈克·贝伦鲍姆
Q1563835	美國猶太大學
Q3247404	尚恩·史密斯
Q1680534	詹姆斯·哈妥
Q4794927	阿诺德和波特
Q2331659	艾倫·斯特恩
Q2156711	罗伯特·C·奥布莱恩
Q167186	國家地理學會
Q94327058	崇拜仪式出版社
Q558922	伊利诺伊州立大学
Q2549739	本·夏普斯廷
Q2344805	斯蒂芬·埃利奇
Q1906244	玛丽·R·道森
Q1077236	普林斯頓等離子體物理實驗室
Q2092981	史蒂芬·沙森
Q486269	伊士曼柯达公司
Q2846695	吳恩達
Q1376111	塞繆爾·溫德爾·威利斯頓
Q1808043	勞倫斯·柏修斯·希科克
Q1540619	太空望遠鏡科學研究所
Q2545046	约瑟夫·萨莱诺
Q2301314	拉里·博瑞
Q240102	斯科尔基金会
Q7889977	美國眾議院監督及政府改革委員會
Q2964778	克里斯·拉特納
Q3247194	喬·巴克
Q2326803	提莫西·普洛曼
Q2397223	查尔斯·尼科斯
Q1509357	美国西南研究院
Q2550494	大衛·費斯
Q1712024	朱利安·林肯·西蒙
Q11700	美国海军天文台
Q2346981	史提夫·弗勒
Q2371791	斯韋特蘭娜·吉托米爾斯卡亞
Q3508615	羅伯特·拉姆
Q6449926	Kwabena Boahen
Q6129705	詹姆斯·贝尔格尔
Q6769134	马克·利昂
Q6751884	M.C.瓦尼
Q7277844	美国三角研究所
Q6529448	萊斯特·厄內斯特
Q6115530	杰克·特里顿
Q1202628	勝利娛樂
Q3777245	明尼蘇達科博館
Q5961301	L. 拉斐尔·莱夫
Q6144743	詹姆斯·W·嘉莉
Q6162630	贾森·H·穆尔
Q1728622	美熹德加利福尼亞大學
Q6759203	玛格丽特·布伦南
Q1023912	CNBC
Q6175319	杰夫·佐克
Q6780338	玛丽·梅克
Q35525	白宮
Q6207591	漢斯·史文森
Q7057949	北俄亥俄醫科大學
Q6104601	詹姆斯·安德鲁·麦卡蒙
Q6769832	马克·斯坦纳
Q52152	戈达德太空飞行中心
Q18594	索尼互动娱乐
Q1501547	通用原子
Q6128026	詹姆斯班克斯
Q6167020	杰伊·帕萨乔夫
Q6755914	马克·蒂森
Q6767521	马克·埃蒙特
Q271805	全美大學體育協會
Q6153486	珍妮特·馬爾科姆
Q6173703	傑夫·迪恩
Q41187	索尼
Q6755616	三宅英雄
Q40469	美联社
Q6145879	詹姆斯·温家登
Q1141571	默士達學院
Q6218862	约翰·阿尔罗伊
Q6162792	傑森·約翰·拿騷
Q6123954	海梅·萨帕诺
Q943091	美國出入境及海關執法處
Q6521567	萊繆爾·莫斯
Q597671	夏威夷州教育部
Q6210054	乔·格莱泽
Q1754777	美國新聞署
Q6548201	莉莉安·羅斯
Q7969782	華納與斯韋齊天文台
Q195046	伍斯特理工学院
Q6140731	詹姆斯·艾利森
Q1525831	德州大學安德森癌症中心
Q858702	金霸王
Q6178057	珍妮弗·阿克
Q3015273	美國海軍航空部隊沃明斯特戰測中心
Q13975	彭博電視
Q1682329	塔斯基吉大学
Q6187532	杰西卡·乌兹
Q6514419	李洛倫
Q6708017	莱曼·科尼利厄斯·史密斯
Q6236332	約翰·希本
Q6236110	约翰·格雷
Q6231030	约翰·厄尔·海因斯
Q7753904	新闻与观察报
Q6281524	約瑟夫·貝德曼
Q6388302	肯·珀林
Q6306480	朱莉婭·艾菲
Q311249	GQ
Q6383408	刘克峰
Q6283902	約瑟夫·亨利·艾倫
Q920037	杰西潘尼
Q619121	阿波羅全球管理
Q6409750	伍德法官
Q49669	美国纽约南区联邦地区法院
Q880942	黑石集团
Q6227093	约翰·科贝特（化学家）
Q6373153	卡罗琳·卢格尔
Q6232427	约翰·弗朗西斯·诺特
Q889935	达拉斯晨报
Q6253739	约翰·阿德勒
Q6283734	约瑟夫·海恩斯·穆尔
Q6397805	凯文·杨
Q3073495	国立非裔美国人历史和文化博物馆
Q6271501	乔恩·S·泰格
Q6913998	美富律師事務所
Q6311502	刘军 (统计学家)
Q7079208	經濟機會辦公室
Q6397660	凱文·辻原
Q6228550	山姆·瓦格斯塔夫
Q1201549	底特律藝術學院
Q6323607	曼尼·錢迪
Q6272709	乔纳森·凯普哈特
Q6389894	肯尼斯·布林霍斯
Q382883	欧根·默茨巴赫
Q698275	偉恩·第伯
Q520992	苏珊·林德奎斯特
Q35476	AT&T
Q522205	威廉·麦克雷文
Q448714	角谷美智子
Q521114	馬丁·尼爾·貝雷
Q368328	布魯斯·施奈爾
Q14706949	大都會醫療中心
Q441154	维克托·魏斯科普夫
Q482345	约翰·罗伊·惠纳里
Q509977	白哲士
Q550881	諾曼·內馬克
Q2981447	彼得森国际经济研究所
Q659176	菲利普·席勒
Q5095713	芝加哥音乐学院
Q5496586	福瑞德·沃尔夫电影公司
Q766913	埃德·布拉德利
Q4119470	馬里蘭大學巴爾的摩分校
Q469150	弗朗西斯·登斯莫爾
Q510956	邓青云
Q208305	Commodore国际
Q701952	菲利普·加斯顿
Q351588	戴维·温伯格
Q369638	沃恩·弗雷德里克·蘭德爾·瓊斯
Q749887	艾瑞克·普林斯
Q337233	黑水国际
Q592	Gay
Q6236639	約翰·根佛蘭德
Q7713511	美国律师
Q5504818	弗里茨·沃爾莫特·溫特
Q5542151	乔治•M•马斯登
Q7182789	費城警察局
Q5485634	弗兰克·惠特莫尔
Q5395420	理查德·拉宾斯基
Q5443808	福定南德·布里克魏德
Q5370988	埃默里·霍金斯
Q899010	邁蘭
Q5531615	吉納維·阿卜杜
Q5396105	欧文·切默林斯基
Q5655669	夏恩·托普
Q621606	Smosh
Q5918968	霍華德·艾倫·史密斯
Q5496435	弗雷德·特纳
Q5911101	罗素·科尔基
Q5407230	尤金·F·普罗文佐
Q5762284	賽斯·肖斯塔克
Q1428642	賓夕法尼亞中央運輸
Q5416370	伊夫林·M·威肯
Q3246712	紐約州立大學下州醫學中心
Q6105389	J.杜威.丹斯
Q6041110	瑪莎·索恩
Q1967618	美国国家射电天文台
Q5494950	弗雷德·D·安德森
Q7895166	加州大学欧文分校法学院
Q5393546	厄内斯特·梅
Q5523925	加勒特·马丁利
Q5919552	霍华德·J·埃尔利希
Q4572296	克拉克亚特兰大大学
Q5944264	亨特·拜登
Q19912790	布利斯玛股份
Q846183	加州大学伯克利分校法学院
Q5363352	伊莉莎白·匹莎尼
Q28456257	渤海华美
Q5623430	格溫·艾弗尔
Q215616	公共电视网
Q5386593	埃里克·古德伯格
Q5512121	G·亚历山大·赫德
Q5677447	物莫罗奇
Q1849843	澤維爾大學
Q6106509	J.邁克爾·貝里
Q5386091	艾瑞克·巴納姆
Q5305629	美國德雷克大學
Q7355238	罗克福德大学
Q3138607	林肯實驗室
Q133160	普利兹克建筑奖
Q5734078	赫伯特·法格雷特
Q5512303	G.K.苏耶·普拉卡西
Q5606347	格雷格·提姆普
Q476208	湯瑪士·Ｊ·華生研究中心
Q7895109	巴爾的摩大學
Q382535	尼古拉斯·克里斯托費洛斯
Q502044	美国全国有色人种协进会
Q420837	凡士通
Q519258	哈利葉·包伊德-哈威斯
Q438967	贝尔尼·阿尔德
Q377265	罗伯特·B·威尔逊
Q544975	麥克·米格諾拉
Q373933	黑馬漫畫
Q390107	巴寶莉
Q776675	WWE ECW
Q464497	唐娜·卡蘭
Q5585690	戈登‧普蘭奇
Q1852803	密蘇里植物園
Q2701197	國際事務全國民主研究所
Q5536119	喬治·阿爾比
Q466587	美国心理学会
Q5593260	葛拉罕·史潘尼尔
Q5669051	哈瑞·喬治·阿姆斯壯
Q1574110	美軍行政公署
Q5264004	内华达沙漠研究所
Q5544998	喬治·斯威策
Q5971429	三一福音神学院
Q5584986	戈登·克拉克
Q5610108	格罗夫·康克林
Q1007573	銀河科幻雜誌
Q5661212	哈罗德·J·莫罗维茨
Q5606817	格雷戈里·比尔
Q5586069	戈登康维尔神学院
Q5724590	史汀生中心
Q5568666	格倫·阿倫·密立根
Q114071	帕金斯盲人學校
Q7958775	華徹、立頓、羅森與卡茲
Q5611381	格羅夫城市學院
Q1150423	沙龍雜誌
Q5588921	马克·布热津斯基
Q784403	霍金豪森律師事務所
Q5658275	哈蘭·安德森
Q5658296	哈倫·克勞
Q8040120	温德姆酒店集团
Q3117078	葛謝當列書店
Q457864	弗里茲·弗里倫
Q817665	本雅明·巴伯
Q458390	亨利·亞當斯
Q540866	祖司·安格爾
Q3344093	北美評論月刊
Q457923	斯科特·亚当斯
Q5187327	克羅克國家銀行
Q839975	賽杜斯·哈里斯
Q3232931	哈佛大学图书馆
Q713637	理查·蘭斯基
Q712462	威尔弗里德·塞拉斯
Q822417	伯纳德·F·伯克
Q260239	美国众议院筹款委员会
Q457939	雅羅斯拉夫·百利金
Q1124179	协同神学院
Q1063493	羅伯特·麥克金森
Q1075383	喬治·馬科恩
Q5453356	美國陸軍航空軍第一影視部隊
Q724506	約翰·艾德華·道格拉斯
Q1370297	幕寶電影公司
Q723607	詹姆斯·韋德爾·亞歷山大
Q538786	瑪麗·薩普
Q472407	哈斯·史里曼
Q4811950	阿舒托什學院
Q538238	埼玉縣立新座北高等學校
Q7122309	太平洋貝爾公司
Q2428093	特里动画
Q743162	塔克·卡森
Q1333160	保罗·卡朋特·斯坦德利
Q891058	雷奧那德·尤金·迪克遜
Q1021857	傅高义
Q706683	爱德华·希尔斯
Q516167	珍·貝絲琪·艾爾西登
Q1329182	艾利亞斯·斯坦
Q705852	培西·朱利安
Q728296	馬丁·哈威特
Q1064607	查尔斯·格拉纳
Q592576	美國退伍軍人事務部
Q561458	亨利·路易斯·盖茨
Q1089199	查克·托德
Q598185	卡尔·萨达林
Q1107006	肯·汤普逊
Q1086856	克里斯·蒙哥馬利
Q9661	謀智
Q724095	James Hansen
Q890702	马特·卡茨
Q1060279	弗吉尼亚·哈密顿·亚代尔
Q927125	尼古拉斯·拉舍夫斯基
Q1328650	斯坦利·豪爾瓦斯
Q1331312	伊麗莎白·S·安德森
Q2635522	傑克·漢娜
Q1196057	聖菲研究所
Q1295525	凱維里理論物理研究所
Q35438	耶路撒冷邮报
Q2065300	馬克·丘赫內爾
Q2978393	克勞迪亞·亞歷山大
Q2619317	柏德·洛基
Q2527796	維吉尼亞·路易絲·特林布爾
Q2993645	沃尔特·布莱特
Q8793	波音民用飞机集团
Q1987836	保羅·克雷格·羅伯茲
Q1051256	卡托研究所
Q1654116	謝潑德·史密斯
Q1547302	罗纳德·德沃尔
Q1809194	劳伦斯·H·吉普森
Q1997515	亞歷山大·阿格勒斯
Q4745321	美国科学技术大学
Q1773633	約翰·朗斯貝里
Q1974975	塔拉勒·阿薩德
Q4745311	阿聯酋美國大學
Q1793822	科特·路德特克
Q601669	底特律自由報
Q1351605	埃里克·薩爾茲曼
Q2646888	愛麗絲·弗里曼·帕爾默
Q2939829	卡罗尔•德韦克
Q20800404	Alphabet
Q2836073	斯科特·格思里
Q2850406	安·尼尔森
Q1707057	約瑟·G·哥爾
Q2976935	克勞德·B·哈欽森
Q2634998	巴瑞·布赞
Q2540350	約翰·道格拉斯·明基
Q1708633	多克·史科洛克
Q1383899	约翰·齐兹厄姆
Q4819308	奧本神學院
Q3338921	新加州學院
Q1666427	威廉·卡特罗尔
Q2742300	乔治·希尔施
Q12510105	東南亞教育部長組織
Q2924892	布萊恩·福克斯
Q48413	自由软件基金会
Q2894943	比尔·英格利希
Q872541	格罗顿学校
Q1614803	紅寶石動畫製作
Q2530379	亨利·培根
Q1915267	McKim, Mead, & White建筑事务所
Q2437296	埃里克·拉森
Q2926468	布魯斯·派爾斯
Q46974	加拿大太平洋鐵路
Q7958639	瓦伯西學院
Q1959634	大衛·梅爾銘
Q1053614	战略与国际研究中心
Q3135308	克里斯托弗·普尔
Q623604	韓東國際大學
Q2613433	琳恩·亨特
Q82151	联合国粮食及农业组织
Q2705121	阿瓦迪斯·泰瓦尼安
Q2173097	鲁道夫·伊辛
Q3129354	西恩·卡羅
Q2004478	作物信托基金
Q2907698	鮑勃·哈拉斯
Q2703640	桑迪·皮特森
Q308913	全效工作室
Q3124702	安文比德
Q3113251	格拉厄姆·哈曼
Q1666981	約翰卡羅爾大學
Q2928589	伯尼·麥丁森
Q201013	斯瓦尔巴全球种子库
Q3110380	古斯塔夫·滕格倫
Q1725075	挪威生命科學大學
Q1351267	威廉·傑森·摩根
Q2908768	理查德·利波尔德
Q2902529	杜德利·藍道爾
Q1320232	底特律梅西大學
Q2170769	羅伊·鮑邁斯特
Q7712741	航空太空公司
Q7151659	保羅·朱利安
Q6835178	邁克爾·瓦爾德曼
Q6834083	麥可·史密特
Q7130164	帕纳约蒂斯·凯聪恩尼斯
Q1950740	西奈山醫學院
Q13977	彭博有限合夥企業
Q6969090	内森·格里高利·西尔维马斯特
Q204493	農業安全局
Q7027563	尼克·蒙特福特
Q7154300	保罗·维波斯
Q217810	美國能源部
Q6968508	娜塔莎·特雷塞韦
Q6914927	莫頓·歐文·夏皮羅
Q7052488	莱维特, 诺曼
Q6830425	邁克爾·弗雷德曼
Q6818195	薩莎·班克絲
Q7150750	保罗·H·弗莱
Q7150264	保羅·狄馬喬
Q7117003	P·G·西滕费尔德
Q60	纽约
Q824451	波士頓環球報
Q3336955	全國戰爭勞工委員會
Q2135797	重建金融公司
Q6829848	Michael Dickinson
Q1355327	美国总统行政办公室
Q7114549	欧文·洛夫乔伊
Q3246557	克萊蒙學院
Q1150494	新日本職業摔角
Q6831426	邁克爾·J·杭特
Q6813995	梅爾文·勒納
Q7889611	美國兒童局
Q7146188	帕特里克·C·费希尔
Q7351514	罗伯塔·克莱兹基
Q8023210	威尔逊·桑西尼·古奇·罗沙迪律师事务所
Q7453973	谢尔盖·福明
Q7512506	西格蒙德·斯佩思
Q7367220	罗莎琳德·布鲁尔
Q483551	沃尔玛
Q7509134	西德尼·希尔曼
Q6499202	西爾斯百貨
Q503577	美国商务部
Q7610301	斯蒂芬·安德森
Q7436852	斯科特·米德
Q681447	联合国和平利用外层空间委员会
Q7343507	羅伯特·戴西蒙
Q618098	安佰深集團
Q7347484	小羅伯特·麥考密克·亞當斯
Q7421631	莎拉·加尼姆
Q7756349	爱国者新闻
Q7407983	山姆·歐蘭斯
Q1532470	肯尼索州立大学
Q688592	全球疫苗免疫聯盟
Q5020655	加州劳工与劳力发展厅
Q7458218	休厄爾·陳
Q3093066	席爾默公司
Q486877	南本德
Q28223289	烏干達衛生部
Q7599569	斯坦利·德鲁克
Q7412735	萨缪尔·T·弗朗西斯
Q494170	华盛顿时报
Q7365037	羅納德·科恩
Q7174267	彼得戈弗雷史密斯
Q7397940	萨迪·坦纳·莫塞尔·亚历山大
Q1345	費城
Q7599437	斯坦利·阿羅諾維茨
Q7329939	理查德·怀特
Q7358961	羅傑·斯通
Q7341971	羅伯特·比瑟
Q1967405	美國國立西爾維奧·康特－精神衛生中心
Q7141365	帕尔维茨·穆因
Q7184132	菲利普·尼爾
Q7229569	波比·哈罗
Q1502348	木屋共和黨人
Q7327755	邁耐利
Q7328227	理查德·P·加布里埃爾
Q7154764	寶拉·雪兒
Q7164989	五角星设计联盟
Q7291550	兰德尔·麦奎尔
Q863813	宾汉顿大学
Q16829847	科恩集团
Q7325595	理查·費爾班克
Q1034654	第一資本
Q7273538	R·卡莱尔·贝利
Q7174261	彼得·葛列克
Q56373105	太平洋技術學院
Q7171875	皮特·伯尼斯
Q7282269	拉斐爾·佩雷斯
Q214126	洛杉矶警察局
Q7143480	帕特里克·格尔辛格
Q11407	威睿
Q7288259	拉尔夫·惠斯勒
Q126412	麻省总医院
Q7300143	雷亞·歐文
Q7292371	兰迪·皮彻福德
Q1046593	Gearbox软件
Q852211	美國運輸部
Q2668161	約翰·哈格林
Q3087915	約瑟夫·艾姆斯
Q3074457	弗洛伊德·諾曼
Q3018225	戴维·孔兹
Q2053693	杰克·金
Q2886435	肯·哈里斯
Q3472320	桑卡爾·柯特吉
Q3568847	比爾·諾蘭
Q3119295	娜奧米
Q3089911	沙姆斯·卡尔汉尼
Q3080662	何塞·德·克里夫特
Q1576675	约翰·乔治·特朗普
Q3142266	休·哈曼
Q2149302	理查德·戴維森
Q6733411	瑪赫西大學
Q1786506	南加州建築學院
Q3296638	阿利森·蘭德爾
Q2525726	比尔·泰特拉
Q2657741	理查德·霍瓦尼西亞
Q2993484	康尼·拉辛斯基
Q2865351	阿瑟·T·本杰明
Q3051273	伊丽莎白 斯皮克
Q2161699	罗杰·G·牛顿
Q2484840	沃伊傑赫·勒德爾
Q3036100	唐納德·W·格雷厄姆
Q3125893	哈尔·罗奇工作室
Q3046385	厄尔·赫德
Q4706508	艾倫·迪亞茲
Q1951942	穆伦堡学院
Q2601693	詹裕農
Q596139	美泰兒
Q3052232	埃米尔·科诺宾斯基
Q2580837	威廉·瓦恰诺
Q3017421	大衛阿特拉斯
Q2711171	米爾特·卡爾
Q5041396	卡莱尔印第安人教养学校
Q2054872	卡梅隆·芒特尔
Q3090547	保拉·扎恩
Q1377855	Google.org
Q5576249	高達爾德學院
Q1585964	摩西·瓦迪
Q1703300	乔纳森·谢尔
Q3296847	大衛·托斯奇
Q1320247	三藩市警察局
Q2578365	威廉·克羅夫特
Q2444944	夏霍·邊靈頓
Q3050945	埃利亚斯·泽古尼
Q16186120	Medium
Q858803	卡通网络工作室
Q11289	潘那維申公司
Q3044644	乔·克劳福德
Q1934555	纳西尔·吉贝利
Q14594782	SUSE
Q1404053	伍兹霍尔海洋研究所
Q7860966	Lightbend公司
Q3056361	穆塞爾曼
Q3147236	尹恩·伯格斯特
Q1676309	J·多伊恩·法默
Q2419140	費洛普勒·皮特
Q934589	美國國家大氣研究中心
Q3013037	丹·康纳利
Q128831	美国联邦通信委员会
Q968139	保羅·A·巴蘭
Q924934	麥克·奇歐達
Q705681	莱斯利·费德勒
Q501416	科學研究與發展部 (美國)
Q563613	厄尔·S·麦弗逊
Q1361201	弗雷德里克·怀斯曼
Q982883	塞繆爾·艾略特·莫里森
Q568623	凱瑟琳·伊索
Q5569556	格力登油漆
Q706222	克里斯·安德森
Q520154	连线
Q739214	詹姆斯·莱利
Q741428	約翰·阿貝爾
Q1356497	歐內斯特·賓托夫
Q943311	兰德尔·柯林斯
Q1349686	托马斯·杰佛逊·杰克逊·希
Q979941	李·卡羅爾·布林格
Q4504389	中央經濟數學研究所
Q730580	彼得·R·奧爾薩格
Q464176	美國遠征軍
Q747459	吉恩·杨布拉德
Q617200	托马斯·霍兹
Q1480532	馬里蘭大學系統
Q943577	彼得·卡爾·戈德馬克
Q637440	Lazard
Q1332266	埃利奧特·S·馬金
Q1721601	凱撒基金醫院
Q3443307	聖菲學院
Q3759492	G.T.E.國際電信公司
Q562521	納特·西爾弗
Q600669	FiveThirtyEight
Q731912	开利全球公司
Q467752	威訊通訊
Q591957	查尔斯·康拉德·阿博特
Q529886	拉尔夫·哈特利
Q981454	里奧·卡達諾夫
Q625794	約翰·曼尼
Q657784	馬爾島海軍造船廠
Q5645165	漢密爾頓標準
Q927985	保罗·特里
Q938959	約翰·阿格紐
Q982962	羅伯特·丹尼·卡邁克爾
Q196253	休斯飞机公司
Q752669	美国航空航天博物馆
Q328473	纽约市警察局
Q1647715	州際商業委員會
Q796378	理查德·诺尔
Q931541	戴维·兰德斯
Q6541881	自由汽車
Q912906	埃德温·比德韦尔·威尔逊
Q532494	紐約前鋒論壇報
Q935647	西奧多·默慈金
Q5916689	休斯敦警察局
Q2633403	J.P.摩根公司
Q466895	洛厄尔天文台
Q560839	撒姆爾·高斯密特
Q1202177	歐文·金格里奇
Q1494541	路易斯安那州参议院
Q568631	馬克·戴維斯
Q7008550	紐黑文記事報
Q5683113	美國藥品研究與製造商協會
Q1638351	霍普莫比爾
Q13560796	鲁奇·桑维
Q142539	Dropbox
Q7809162	蒂达·佐德
Q5059578	埃塞尔当代艺术博物馆
Q7816669	湯姆·M·米切爾
Q7789872	托马斯·普兰特
Q7789307	托马斯·埃里克
Q6517426	法律服務公司
Q7615009	史蒂芬·M·温勒伯
Q7823193	東尼·波德斯塔
Q7206708	波德斯塔集团
Q7964664	沃特·迪恩·博恩汉
Q7614529	史蒂芬·畢爾寧
Q7648261	苏珊·P·克劳福德
Q7693664	特德·羅伯特·格爾
Q7787638	托馬斯·賓福爾德
Q2123017	印第安纳大学医学院
Q7608570	史蒂芬·亞歷山大
Q7812083	保塔德·高登
Q73002	極限冠軍摔角
Q1961890	洛希爾國際投資銀行
Q7925907	维克托·弗里德曼
Q7793347	托馬斯·戴伊
Q8009302	威廉·法蘭西斯·艾倫
Q628807	美國勞工部
Q7165877	美国方式 (組織)
Q1346135	艾克朗大學
Q7615619	史蒂夫·維莫斯
Q11190869	伊達·巴尼
Q6475773	伊利湖學院
Q8003977	威廉·A·希利亞德
Q1547338	俄勒岡人日報
Q11206500	詹姆斯·托尔
Q7792850	湯世德
Q7910982	瓦倫丁·麥吉利卡迪
Q213325	拉皮德城
Q7816348	汤姆·约翰逊
Q8007614	施工起重機
Q624090	南密西西比大學
Q1206658	科罗拉多大学系统
Q876787	美国传统基金会
Q10361278	理查德·海曼
Q7807209	提摩西·甘茨
Q7728625	每日呼籲者
Q2164222	羅林斯學院
Q922647	蒙莫斯大学
Q1800288	美國商會
Q7612157	史帝夫·卡利普
Q7791145	湯馬斯·西哈維
Q7674223	泰德·多更
Q7791645	托马斯.L.马尼安提
Q11081251	新加坡科技設計大學
Q7929548	维克拉姆·阿马
Q7804525	吳修銘
Q7921887	沃恩·獲沙萊
Q4227955	Lewis & Clark大學
Q30325237	美國優先政策
Q7647901	苏珊•古芭
Q710126	平壤科學技術大學
Q7792414	墨子刻
Q10920934	周策縱
Q13426199	中華民國大陸時期
Q618731	朗利研究中心
Q8421760	韋達誠
Q1479375	香港鐵路有限公司
Q9182246	卞趙如蘭
Q10317241	蘭尼·布里斯科
Q3734229	尤金·艾倫
Q3530822	汤姆·奥雷布
Q3709961	罗伯特·辛普森·伍德沃德
Q3327412	彼得·扎特科
Q942326	美國衛生及公共服務部
Q4666414	埃布·勒维投
Q3335602	南希·羅曼
